PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.673284+00:00Z""}";0;FALSE;17.470.513.719.616.200;20.551.681.518.554.600
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": false, ""timestamp"": ""2025-05-12T12:00:27.673650+00:00Z""}";0;FALSE;17.470.513.719.619.100;2.968.311.309.814.450
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.791060+00:00Z""}";0;FALSE;17.470.513.720.801.100;11.819.314.956.665.000
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.791817+00:00Z""}";0;FALSE;17.470.513.720.803.600;2.560.615.539.550.780
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.792304+00:00Z""}";0;FALSE;1.747.051.372.080.520;15.735.626.220.703.100
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.792672+00:00Z""}";0;FALSE;1.747.051.372.081.610;10.919.570.922.851.500
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.793527+00:00Z""}";0;FALSE;17.470.513.720.818.400;2.288.818.359.375
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.793859+00:00Z""}";0;FALSE;17.470.513.720.823.700;5.276.203.155.517.570
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.831179+00:00Z""}";0;FALSE;17.470.513.721.202.400;3.787.732.124.328.610
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.831709+00:00Z""}";0;FALSE;17.470.513.721.204.500;20.575.523.376.464.800
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.832073+00:00Z""}";0;FALSE;1.747.051.372.120.580;12.540.817.260.742.100
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.832797+00:00Z""}";0;FALSE;17.470.513.721.206.900;11.754.035.949.707.000
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.833290+00:00Z""}";0;FALSE;17.470.513.721.222.000;15.091.896.057.128.900
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": false, ""timestamp"": ""2025-05-12T12:00:27.834233+00:00Z""}";0;FALSE;17.470.513.721.227.600;5.540.847.778.320.310
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.951332+00:00Z""}";0;FALSE;17.470.513.722.393.600;11.660.170.555.114.700
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.951834+00:00Z""}";0;FALSE;17.470.513.722.395.700;20.813.941.955.566.400
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.952163+00:00Z""}";0;FALSE;17.470.513.722.409.100;13.477.802.276.611.300
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.952498+00:00Z""}";0;FALSE;17.470.513.722.415.000;5.862.712.860.107.420
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.953553+00:00Z""}";0;FALSE;17.470.513.722.416.900;18.596.649.169.921.800
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.953912+00:00Z""}";0;FALSE;1.747.051.372.242.170;48.732.757.568.359.300
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:28.031924+00:00Z""}";0;FALSE;17.470.513.723.201.200;7.794.475.555.419.920
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:28.032436+00:00Z""}";0;FALSE;17.470.513.723.203.400;225.067.138.671.875
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:28.032876+00:00Z""}";0;FALSE;17.470.513.723.210.800;7.319.450.378.417.960
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:28.033186+00:00Z""}";0;FALSE;1.747.051.372.322.320;12.462.139.129.638.600
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:28.033917+00:00Z""}";0;FALSE;17.470.513.723.225.200;19.979.476.928.710.900
